Gene	tpm_avg
SORBI_3006G008800	7.805443
SORBI_3006G008900	8.700704
SORBI_3006G009000	1.138888
SORBI_3006G009100	1.17328
SORBI_3006G009200	0.231497
SORBI_3006G009300	0
SORBI_3006G009400	24.1138925
SORBI_3006G009500	17.3711915
SORBI_3006G009600	0.073616
SORBI_3006G009700	0.063089
SORBI_3006G009800	0.075691
SORBI_3006G009900	12.555916
SORBI_3006G010000	17.121268
SORBI_3006G010100	0
SORBI_3006G010200	0
SORBI_3006G010301	0
SORBI_3006G010400	9.406605
SORBI_3006G010500	0
SORBI_3006G010600	63.4086675
SORBI_3006G010700	0.1743995
SORBI_3006G010800	8.433216
SORBI_3006G010900	38.2961785
SORBI_3006G011000	23.883455
SORBI_3006G011100	43.728867
SORBI_3006G011200	238.4011775
SORBI_3006G011300	70.154174
SORBI_3006G011350	0
SORBI_3006G011400	0.1273565
SORBI_3006G011450	0
SORBI_3006G011500	0.279349
SORBI_3006G011601	0
SORBI_3006G011700	0
SORBI_3006G011800	0
SORBI_3006G011900	0
SORBI_3006G012000	0
SORBI_3006G012100	0
SORBI_3006G012200	4.075384
SORBI_3006G012300	2.0936285
SORBI_3006G012400	14.0795945
SORBI_3006G012500	13.8282025
SORBI_3006G012700	4.772474
SORBI_3006G012800	0.043925
SORBI_3006G012900	26.8385965
SORBI_3006G013000	55.6956825
SORBI_3006G013100	13.930812
SORBI_3006G013200	0
SORBI_3006G013300	1.459304
SORBI_3006G013500	12.652999
SORBI_3006G013600	0.049109
SORBI_3006G013700	7.4419165
SORBI_3006G013800	25.130998
SORBI_3006G013900	15.623826
SORBI_3006G014000	4.1259265
SORBI_3006G014100	6.006774
SORBI_3006G014200	0
SORBI_3006G014300	0
SORBI_3006G014400	66.563653
SORBI_3006G014500	3.5959475
SORBI_3006G014566	0
SORBI_3006G014632	0
SORBI_3006G014700	1.150638
SORBI_3006G014800	0
SORBI_3006G014900	1.9910415
SORBI_3006G015000	0.0266995
SORBI_3006G015100	0.0972235
SORBI_3006G015200	0
SORBI_3006G015250	2.353954
SORBI_3006G015300	0.027616
SORBI_3006G015400	0.356701
SORBI_3006G015500	1.511776
SORBI_3006G015600	4.611574
SORBI_3006G015700	0
SORBI_3006G015750	0
SORBI_3006G015800	3.5575995
SORBI_3006G015900	0.360173
SORBI_3006G016000	0
SORBI_3006G016200	1.99114
SORBI_3006G016350	0
SORBI_3006G016500	1.385889
SORBI_3006G016600	12.743086
SORBI_3006G016700	4.742401
SORBI_3006G016800	1.055731
SORBI_3006G016900	723.6356135
SORBI_3006G016950	0.153227
SORBI_3006G017000	61.7402205
SORBI_3006G017100	6.652134
SORBI_3006G017200	16.1568935
SORBI_3006G017266	0
SORBI_3006G017332	0.3229545
SORBI_3006G017400	0
SORBI_3006G017500	1.176635
SORBI_3006G017600	1.780217
SORBI_3006G017700	0
SORBI_3006G017800	7.9544485
SORBI_3006G017900	0
SORBI_3006G018000	0
SORBI_3006G018100	15.6870665
SORBI_3006G018200	0.8505255
SORBI_3006G018300	0.4373655
SORBI_3006G018400	0.5089635
SORBI_3006G018500	0
SORBI_3006G018600	0
SORBI_3006G018650	0
SORBI_3006G018701	0.0953465
SORBI_3006G018751	0
SORBI_3006G018800	6.378117
SORBI_3006G018900	1.912888
SORBI_3006G019000	0
SORBI_3006G019100	5.5462345
SORBI_3006G019200	1.353538
SORBI_3006G019300	47.538631
SORBI_3006G019400	1.1051805
SORBI_3006G019600	0.295586
SORBI_3006G019700	0
SORBI_3006G019801	0.1172165
SORBI_3006G019901	0.2151355
SORBI_3006G020000	3.092285
SORBI_3006G020200	25.0084595
SORBI_3006G020300	0.174968
SORBI_3006G020350	0
SORBI_3006G020400	0
SORBI_3006G020500	0.0337815
SORBI_3006G020600	0.53589
SORBI_3006G020700	0
SORBI_3006G020900	8.885527
SORBI_3006G021000	0.796924
SORBI_3006G021100	14.657186
SORBI_3006G021200	1.234381
SORBI_3006G021250	0.9367745
SORBI_3006G021300	0
SORBI_3006G021400	0
SORBI_3006G021500	0.496224
SORBI_3006G021600	97.183111
SORBI_3006G021700	21.150305
SORBI_3006G021800	36.99063
SORBI_3006G021900	0.087346
SORBI_3006G022000	0
SORBI_3006G022200	0.340482
SORBI_3006G022301	0.306861
SORBI_3006G022400	2.196086
SORBI_3006G022500	2.298287
SORBI_3006G022700	0
SORBI_3006G022800	0
SORBI_3006G022900	0
SORBI_3006G023000	0
SORBI_3006G023100	0
SORBI_3006G023200	0
SORBI_3006G023300	0
SORBI_3006G023400	0
SORBI_3006G023900	0
SORBI_3006G024000	0.476016
SORBI_3006G024101	0
SORBI_3006G024200	0.09238
SORBI_3006G024400	2.1907065
SORBI_3006G024450	0
SORBI_3006G024500	38.9331505
SORBI_3006G024600	6.227581
SORBI_3006G024700	10.4675035
SORBI_3006G024800	0
SORBI_3006G025000	3.007251
SORBI_3006G025066	0.086991
SORBI_3006G025132	0.170722
SORBI_3006G025200	0
SORBI_3006G025300	4.9776845
SORBI_3006G025350	0
SORBI_3006G025400	2.957525
SORBI_3006G025500	47.5194455
SORBI_3006G025550	0
SORBI_3006G025600	18.395856
SORBI_3006G025700	2.0456095
SORBI_3006G025800	1.296701
SORBI_3006G025900	4.8118135
SORBI_3006G026000	2.4628675
SORBI_3006G026100	57.4380715
SORBI_3006G026200	0.643292
SORBI_3006G026250	17.524583
SORBI_3006G026300	0
SORBI_3006G026400	0.61342
SORBI_3006G026500	0
SORBI_3006G026600	4.455863
SORBI_3006G026700	4.410254
SORBI_3006G026800	0
SORBI_3006G026900	0.196219
SORBI_3006G027000	35.127453
SORBI_3006G027101	1.141233
SORBI_3006G027200	16.1410265
SORBI_3006G027300	0.1988955
SORBI_3006G027500	1.0042225
SORBI_3006G027601	0.572651
SORBI_3006G027700	0
SORBI_3006G027800	0
SORBI_3006G027900	0.1657895
SORBI_3006G028000	0
SORBI_3006G028100	5.6935415
SORBI_3006G028200	12.389288
SORBI_3006G028250	3.1273205
SORBI_3006G028300	15.343084
SORBI_3006G028400	4.5645785
SORBI_3006G028500	0
SORBI_3006G028550	0
SORBI_3006G028600	0.3783825
SORBI_3006G028700	11.1287195
SORBI_3006G028800	1.579404
SORBI_3006G028900	0.656527
SORBI_3006G029000	58.924441
SORBI_3006G029100	6.6784865
SORBI_3006G029200	0.058039
SORBI_3006G029250	0
SORBI_3006G029300	3.893994
SORBI_3006G029400	3.9807405
SORBI_3006G029550	0
SORBI_3006G029700	17.4789895
SORBI_3006G029800	54.330211
SORBI_3006G029850	0
SORBI_3006G029900	0.0463165
SORBI_3006G030001	0
SORBI_3006G030100	102.768952
SORBI_3006G030200	0.7729745
SORBI_3006G030250	0
SORBI_3006G030300	0.039938
SORBI_3006G030400	0.180343
SORBI_3006G030500	0
SORBI_3006G030600	0.1875525
SORBI_3006G030700	0
SORBI_3006G030800	34.932784
SORBI_3006G031000	0
SORBI_3006G031100	0
SORBI_3006G031200	2.772683
SORBI_3006G031300	5.799293
SORBI_3006G031400	25.39807
SORBI_3006G031500	0
SORBI_3006G031600	0.0155
SORBI_3006G031701	0
SORBI_3006G031800	14.729391
SORBI_3006G031833	5.258745
SORBI_3006G031866	0
SORBI_3006G031900	1.236074
SORBI_3006G032000	0
SORBI_3006G032033	0
SORBI_3006G032066	0
SORBI_3006G032100	20.881975
SORBI_3006G032200	160.799994
SORBI_3006G032300	15.109051
SORBI_3006G032400	17.7377495
SORBI_3006G032500	41.9280925
SORBI_3006G032600	13.7951275
SORBI_3006G032700	0.638591
SORBI_3006G032800	5.368988
SORBI_3006G032900	10.8477935
SORBI_3006G033001	0
SORBI_3006G033101	5.808949
SORBI_3006G033200	7.965964
SORBI_3006G033260	0.035333
SORBI_3006G033320	0
SORBI_3006G033380	0.060986
SORBI_3006G033440	0
SORBI_3006G033500	1.756019
SORBI_3006G033601	0.521577
SORBI_3006G033700	1.576559
SORBI_3006G033800	9.328569
SORBI_3006G033900	0
SORBI_3006G034000	21.4486785
SORBI_3006G034100	84.0736875
SORBI_3006G034200	0
SORBI_3006G034225	0
SORBI_3006G034250	0
SORBI_3006G034275	0
SORBI_3006G034300	0
SORBI_3006G034400	0.3361425
SORBI_3006G034500	190.648632
SORBI_3006G034650	0
SORBI_3006G034800	29.7190315
SORBI_3006G034900	0
SORBI_3006G035200	0.4715125
SORBI_3006G035300	15.364255
SORBI_3006G035350	12.8022305
SORBI_3006G035400	0.0339175
SORBI_3006G035500	32.8110725
SORBI_3006G035600	31.072829
SORBI_3006G035700	0
SORBI_3006G035800	0
SORBI_3006G035900	161.531664
SORBI_3006G035950	0
SORBI_3006G036000	0
SORBI_3006G036100	23.163958
SORBI_3006G036201	0
SORBI_3006G036300	1.30026
SORBI_3006G036400	2.764901
SORBI_3006G036500	0
SORBI_3006G036566	3.9510815
SORBI_3006G036632	0
SORBI_3006G036700	0
SORBI_3006G036801	0
SORBI_3006G036900	0
SORBI_3006G037000	0.070018
SORBI_3006G037050	0.0219995
SORBI_3006G037100	0
SORBI_3006G037150	0
SORBI_3006G037200	0
SORBI_3006G037300	36.731981
SORBI_3006G037401	3.832826
SORBI_3006G037500	0
SORBI_3006G037600	0.7357995
SORBI_3006G037650	0
SORBI_3006G037700	7.6184845
SORBI_3006G037800	0
SORBI_3006G037900	0
SORBI_3006G038000	50.342488
SORBI_3006G038050	0
SORBI_3006G038100	2.416231
SORBI_3006G038200	29.959301
SORBI_3006G038300	0
SORBI_3006G038350	0
SORBI_3006G038400	48.4393215
SORBI_3006G038500	20.213881
SORBI_3006G038600	0.1018535
SORBI_3006G038700	0
SORBI_3006G038800	4.269938
SORBI_3006G038850	7.8769885
SORBI_3006G038901	0.7355385
SORBI_3006G038951	9.1939365
SORBI_3006G039000	0
SORBI_3006G039100	27.687185
SORBI_3006G039300	0.0357775
SORBI_3006G039400	51.6736925
SORBI_3006G039500	0
SORBI_3006G039600	0
SORBI_3006G039700	0
SORBI_3006G039800	72.791426
SORBI_3006G039900	1.6242515
SORBI_3006G040000	32.295634
SORBI_3006G040101	0
SORBI_3006G040201	0
SORBI_3006G040301	0
SORBI_3006G040401	0
SORBI_3006G040500	5.1235805
SORBI_3006G040550	0
SORBI_3006G040600	0
SORBI_3006G040700	0.08942
SORBI_3006G040800	0.8555245
SORBI_3006G040900	0
SORBI_3006G041000	14.8518115
SORBI_3006G041100	29.120309
SORBI_3006G041200	0.0928235
SORBI_3006G041266	42.1615205
SORBI_3006G041432	0.1253655
SORBI_3006G041600	16.616885
SORBI_3006G041700	0.430718
SORBI_3006G041750	0
SORBI_3006G041800	8.31694
SORBI_3006G041866	0.9300215
SORBI_3006G041932	0
SORBI_3006G042000	0
SORBI_3006G042100	0
SORBI_3006G042200	2.5065215
SORBI_3006G042275	0
SORBI_3006G042350	0
SORBI_3006G042425	0
SORBI_3006G042500	0
SORBI_3006G042600	0
SORBI_3006G042800	0
SORBI_3006G042900	0
SORBI_3006G043101	0
SORBI_3006G043300	45.6414935
SORBI_3006G043400	15.87473
SORBI_3006G043600	18.0563205
SORBI_3006G043700	153.64956
SORBI_3006G043750	0
SORBI_3006G043800	0.300951
SORBI_3006G043901	1.123961
SORBI_3006G044000	5.707427
SORBI_3006G044100	13.271109
SORBI_3006G044200	1.761161
SORBI_3006G044301	0
SORBI_3006G044400	7.1336155
SORBI_3006G044466	0.0214175
SORBI_3006G044532	0
SORBI_3006G044600	94.910815
SORBI_3006G044800	0
SORBI_3006G044866	0
SORBI_3006G044932	10.5621
SORBI_3006G045000	0
SORBI_3006G045100	2.1473025
SORBI_3006G045200	1.4127365
SORBI_3006G045301	0
SORBI_3006G045400	11.4098155
SORBI_3006G045500	1.179683
SORBI_3006G045601	0
SORBI_3006G045700	6.217971
SORBI_3006G045800	0
SORBI_3006G045901	8.137032
SORBI_3006G046000	14.5540825
SORBI_3006G046100	1.020735
SORBI_3006G046200	0
SORBI_3006G046300	0.5632245
SORBI_3006G046400	2.4155905
SORBI_3006G046500	25.6103705
SORBI_3006G046600	78.665862
SORBI_3006G046700	29.567767
SORBI_3006G046900	25.950263
SORBI_3006G047000	11.80033
SORBI_3006G047100	11.1556025
SORBI_3006G047200	0.0535825
SORBI_3006G047300	59.495313
SORBI_3006G047350	0
SORBI_3006G047400	134.075344
SORBI_3006G047500	9.385184
SORBI_3006G047700	0
SORBI_3006G047801	0
SORBI_3006G047900	5.315907
SORBI_3006G048000	11.6224585
SORBI_3006G048100	0.0498465
SORBI_3006G048201	0
SORBI_3006G048300	4.606738
SORBI_3006G048400	44.019805
SORBI_3006G048500	27.330832
SORBI_3006G048600	50.638901
SORBI_3006G048700	158.300644
SORBI_3006G048775	17.085352
SORBI_3006G048850	0
SORBI_3006G048925	0
SORBI_3006G049000	0
SORBI_3006G049100	62.095358
SORBI_3006G049200	23.309785
SORBI_3006G049300	14.909984
SORBI_3006G049450	0
SORBI_3006G049600	6.550494
SORBI_3006G049633	0
SORBI_3006G049666	0
SORBI_3006G049700	33.040159
SORBI_3006G049800	0
SORBI_3006G049900	6.3993305
SORBI_3006G050000	11.6922535
SORBI_3006G050050	0
SORBI_3006G050100	2.8384265
SORBI_3006G050201	0
SORBI_3006G050300	7.3031355
SORBI_3006G050400	15.819594
SORBI_3006G050500	140.2594195
SORBI_3006G050550	0
SORBI_3006G050600	0
SORBI_3006G050700	2.476462
SORBI_3006G050800	0
SORBI_3006G050900	1.67174
SORBI_3006G051000	15.941727
SORBI_3006G051100	1.0905525
SORBI_3006G051201	0
SORBI_3006G051300	69.5693055
SORBI_3006G051400	0
SORBI_3006G051700	2.9864835
SORBI_3006G051750	0
SORBI_3006G051800	13.434345
SORBI_3006G051850	0
SORBI_3006G051900	47.844156
SORBI_3006G052100	2.924693
SORBI_3006G052150	2.1766255
SORBI_3006G052200	11.6381095
SORBI_3006G052250	0.767844
SORBI_3006G052300	20.175948
SORBI_3006G052400	73.3391775
SORBI_3006G052500	50.52554
SORBI_3006G052650	0.102243
SORBI_3006G052800	42.303151
SORBI_3006G052900	0
SORBI_3006G053000	547.8402635
SORBI_3006G053050	0
SORBI_3006G053100	24.4246055
SORBI_3006G053200	2.258461
SORBI_3006G053400	0.1495955
SORBI_3006G053500	4.233164
SORBI_3006G053550	0
SORBI_3006G053601	0
SORBI_3006G053651	0
SORBI_3006G053700	18.4690545
SORBI_3006G053800	3.435261
SORBI_3006G053900	0
SORBI_3006G054000	0.2427515
SORBI_3006G054100	0.09235
SORBI_3006G054200	0.10476
SORBI_3006G054233	0.06751
SORBI_3006G054266	0
SORBI_3006G054300	85.8085345
SORBI_3006G054400	0.0397315
SORBI_3006G054500	91.839712
SORBI_3006G054600	1.9204495
SORBI_3006G054700	19.7003185
SORBI_3006G054800	0.073643
SORBI_3006G054900	0.6298365
SORBI_3006G055000	11.910076
SORBI_3006G055100	0.468938
SORBI_3006G055200	10.7561165
SORBI_3006G055300	3.3940915
SORBI_3006G055400	8.4220985
SORBI_3006G055501	5.4826555
SORBI_3006G055600	2.234369
SORBI_3006G055700	0
SORBI_3006G055800	205.1280265
SORBI_3006G055900	0
SORBI_3006G056000	35.8492935
SORBI_3006G056100	6.705426
SORBI_3006G056200	13.6407245
SORBI_3006G056300	0
SORBI_3006G056400	0.828444
SORBI_3006G056600	15.15951
SORBI_3006G056700	19.9450515
SORBI_3006G056800	0
SORBI_3006G056900	0
SORBI_3006G057000	0.6347355
SORBI_3006G057050	0
SORBI_3006G057100	0.053968
SORBI_3006G057200	86.5897645
SORBI_3006G057300	2.0871475
SORBI_3006G057500	0
SORBI_3006G057600	28.01358
SORBI_3006G057733	0
SORBI_3006G057866	8.827086
SORBI_3006G058000	17.5767345
SORBI_3006G058100	228.67888
SORBI_3006G058300	9.4044625
SORBI_3006G058400	19.7458555
SORBI_3006G058500	8.9652225
SORBI_3006G058600	12.316678
SORBI_3006G058666	0
SORBI_3006G058732	0.2506675
SORBI_3006G058800	17.0884485
SORBI_3006G058900	82.9596675
SORBI_3006G059000	27.679343
SORBI_3006G059100	0
SORBI_3006G059150	0
SORBI_3006G059200	1.3568015
SORBI_3006G059300	0
SORBI_3006G059400	0
SORBI_3006G059500	30.494857
SORBI_3006G059700	1.3273615
SORBI_3006G059800	0
SORBI_3006G059900	0
SORBI_3006G060000	12.2956275
SORBI_3006G060100	4.5589715
SORBI_3006G060200	242.395875
SORBI_3006G060400	0.253607
SORBI_3006G060500	148.493456
SORBI_3006G060601	1.596027
SORBI_3006G060700	135.871969
SORBI_3006G060800	46.2868075
SORBI_3006G060900	0.368125
SORBI_3006G061000	0.3589515
SORBI_3006G061100	16.687221
SORBI_3006G061201	0.2309125
SORBI_3006G061300	1.129545
SORBI_3006G061401	0
SORBI_3006G061500	0
SORBI_3006G061600	0
SORBI_3006G061700	0.040554
SORBI_3006G061800	0
SORBI_3006G061900	0
SORBI_3006G062000	0.8320525
SORBI_3006G062100	0.3072425
SORBI_3006G062200	1.6786635
SORBI_3006G062300	0.7415165
SORBI_3006G062400	0.237343
SORBI_3006G062433	0.3887135
SORBI_3006G062466	0.0388795
SORBI_3006G062500	497.3588655
SORBI_3006G062600	0
SORBI_3006G062700	0
SORBI_3006G062750	0
SORBI_3006G062800	6.341365
SORBI_3006G062900	3.643404
SORBI_3006G063001	9.037028
SORBI_3006G063100	1.077833
SORBI_3006G063200	4.4336395
SORBI_3006G063300	33.644481
SORBI_3006G063400	0.0552575
SORBI_3006G063500	4.015237
SORBI_3006G063600	20.0408515
SORBI_3006G063700	0.463879
SORBI_3006G063800	2.329108
SORBI_3006G063900	39.4860275
SORBI_3006G064000	6.354612
SORBI_3006G064100	129.315177
SORBI_3006G064200	20.1775295
SORBI_3006G064300	0
SORBI_3006G064400	0
SORBI_3006G064450	0
SORBI_3006G064500	0
SORBI_3006G064600	79.6391075
SORBI_3006G064700	0
SORBI_3006G064800	34.7874395
SORBI_3006G064900	0
SORBI_3006G065000	0
SORBI_3006G065100	36.243425
SORBI_3006G065200	22.381716
SORBI_3006G065300	0.18404
SORBI_3006G065400	5.229147
SORBI_3006G065500	0
SORBI_3006G065600	27.67249
SORBI_3006G065700	0.514588
SORBI_3006G065800	46.859781
SORBI_3006G065850	0.260457
SORBI_3006G065900	62.7216775
SORBI_3006G066000	16.571473
SORBI_3006G066050	0
SORBI_3006G066100	0.061098
SORBI_3006G066150	0
SORBI_3006G066200	8.1523725
SORBI_3006G066300	3.017965
SORBI_3006G066400	12.649161
SORBI_3006G066500	65.5445565
SORBI_3006G066600	543.374274
SORBI_3006G066650	3.0952945
SORBI_3006G066700	0
SORBI_3006G066800	155.7643465
SORBI_3006G066900	0.852705
SORBI_3006G067000	1.5153575
SORBI_3006G067050	0.171965
SORBI_3006G067100	1.8136865
SORBI_3006G067150	3.465325
SORBI_3006G067200	0.7668735
SORBI_3006G067300	0
SORBI_3006G067400	27.9898825
SORBI_3006G067500	13.656304
SORBI_3006G067600	22.205354
SORBI_3006G067700	33.710471
SORBI_3006G067800	1106.486225
SORBI_3006G067900	6.8730895
SORBI_3006G068000	0.390426
SORBI_3006G068100	1.924529
SORBI_3006G068200	1.77008
SORBI_3006G068300	0
SORBI_3006G068350	1.293008
SORBI_3006G068400	3.9289895
SORBI_3006G068500	0
SORBI_3006G068700	0
SORBI_3006G068800	0.1900325
SORBI_3006G068900	12.8528345
SORBI_3006G069000	4.872207
SORBI_3006G069050	0.857072
SORBI_3006G069100	0.1864415
SORBI_3006G069200	0.200967
SORBI_3006G069300	31.26265
SORBI_3006G069400	0.7427235
SORBI_3006G069500	4.7782705
SORBI_3006G069766	0
SORBI_3006G070032	0.125825
SORBI_3006G070298	1.0553155
SORBI_3006G070564	0.735478
SORBI_3006G070830	0
SORBI_3006G071096	0
SORBI_3006G071362	0.8968905
SORBI_3006G071628	10.922361
SORBI_3006G071814	1.213515
SORBI_3006G072000	0.041099
SORBI_3006G072201	0
SORBI_3006G072400	2.5529715
SORBI_3006G072501	0.2751535
SORBI_3006G072601	45.6259265
SORBI_3006G072701	0
SORBI_3006G072800	0.9611865
SORBI_3006G072900	9.707278
SORBI_3006G073001	8.227806
SORBI_3006G073100	3.3432055
SORBI_3006G073150	0.23998
SORBI_3006G073200	74.7207305
SORBI_3006G073300	1.081726
SORBI_3006G073400	6.0052075
SORBI_3006G073500	2158.5580675
SORBI_3006G073600	0.3489965
SORBI_3006G073700	2.909726
SORBI_3006G073800	1.0976955
SORBI_3006G073900	11.4190905
SORBI_3006G074000	6.146202
SORBI_3006G074100	10.173504
SORBI_3006G074150	0
SORBI_3006G074200	20.059135
SORBI_3006G074300	9.3075965
SORBI_3006G074400	0
SORBI_3006G074500	62.4115185
SORBI_3006G074600	4.195474
SORBI_3006G074800	0
SORBI_3006G074900	2.6867985
SORBI_3006G075000	196.5469925
SORBI_3006G075100	10.370383
SORBI_3006G075200	0
SORBI_3006G075300	0
SORBI_3006G075350	0
SORBI_3006G075400	0
SORBI_3006G075450	0
SORBI_3006G075500	1.1644565
SORBI_3006G075600	4.110705
SORBI_3006G075650	0
SORBI_3006G075700	1.479044
SORBI_3006G075801	2.877659
SORBI_3006G075900	0.275045
SORBI_3006G076000	280.423138
SORBI_3006G076100	0.940501
SORBI_3006G076201	0.568633
SORBI_3006G076300	1.429636
SORBI_3006G076400	214.673996
SORBI_3006G076500	0
SORBI_3006G076601	12.8893845
SORBI_3006G076700	0.1702735
SORBI_3006G076800	0.0517235
SORBI_3006G076900	0.5616655
SORBI_3006G077000	0
SORBI_3006G077050	0
SORBI_3006G077100	0
SORBI_3006G077200	73.636784
SORBI_3006G077300	25.680003
SORBI_3006G077400	78.148705
SORBI_3006G077500	0
SORBI_3006G077600	4.984379
SORBI_3006G077700	0
SORBI_3006G077800	0
SORBI_3006G077900	0
SORBI_3006G078000	0.726758
SORBI_3006G078100	0.142759
SORBI_3006G078200	0
SORBI_3006G078300	0.127276
SORBI_3006G078350	0.2965375
SORBI_3006G078400	20.748554
SORBI_3006G078450	0
SORBI_3006G078500	33.2283725
SORBI_3006G078600	2.0301905
SORBI_3006G078800	3.290424
SORBI_3006G078900	0
SORBI_3006G079000	0
SORBI_3006G079100	4.4745425
SORBI_3006G079300	0.08978
SORBI_3006G079350	8.7887105
SORBI_3006G079400	15.8914715
SORBI_3006G079450	0.9420775
SORBI_3006G079500	0.1128925
SORBI_3006G079650	0
SORBI_3006G079800	0
SORBI_3006G079900	18.856288
SORBI_3006G080000	56.4494695
SORBI_3006G080050	0.026056
SORBI_3006G080100	0
SORBI_3006G080200	0
SORBI_3006G080300	11.8214785
SORBI_3006G080400	2.4418645
SORBI_3006G080500	0
SORBI_3006G080600	0.1778385
SORBI_3006G080700	0.02696
SORBI_3006G080750	1.3629915
SORBI_3006G080800	118.9050645
SORBI_3006G080900	3.3558485
SORBI_3006G081000	33.9953855
SORBI_3006G081100	208.3233135
SORBI_3006G081200	6.541081
SORBI_3006G081400	0.1411995
SORBI_3006G081500	4.912536
SORBI_3006G081600	6.3364865
SORBI_3006G081700	0
SORBI_3006G081800	611.710943
SORBI_3006G081900	0
SORBI_3006G082000	20.490505
SORBI_3006G082100	1.331727
SORBI_3006G082200	0
SORBI_3006G082250	0
SORBI_3006G082300	0
SORBI_3006G082400	36.0672995
SORBI_3006G082500	49.330326
SORBI_3006G082600	33.4966145
SORBI_3006G082700	1.311682
SORBI_3006G082800	0.1217225
SORBI_3006G082850	0
SORBI_3006G082900	89.055778
SORBI_3006G083000	20.057168
SORBI_3006G083050	0
SORBI_3006G083100	6.072772
SORBI_3006G083201	0.2435505
SORBI_3006G083300	9.469202
SORBI_3006G083400	45.0669815
SORBI_3006G083500	186.2211475
SORBI_3006G083600	18.1414345
SORBI_3006G083700	13.556914
SORBI_3006G083800	25.981679
SORBI_3006G083900	7.06949
SORBI_3006G084000	21.912734
SORBI_3006G084100	0
SORBI_3006G084201	4.2151195
SORBI_3006G084300	15.233155
SORBI_3006G084400	111.041642
SORBI_3006G084500	8.072281
SORBI_3006G084600	0.5708455
SORBI_3006G084701	0.434883
SORBI_3006G084800	0
SORBI_3006G084900	0
SORBI_3006G085100	0.782504
SORBI_3006G085200	0
SORBI_3006G085300	56.7691665
SORBI_3006G085500	1.6084305
SORBI_3006G085601	5.512706
SORBI_3006G085700	0.0608215
SORBI_3006G085800	0.2870535
SORBI_3006G085900	0.4245825
SORBI_3006G086000	0.2475085
SORBI_3006G086100	0.5188775
SORBI_3006G086400	3.0123115
SORBI_3006G086500	36.0325075
SORBI_3006G086600	10.526794
SORBI_3006G086700	1.8680595
SORBI_3006G086800	36.4200355
SORBI_3006G086900	8.9561215
SORBI_3006G087000	0
SORBI_3006G087100	11.182569
SORBI_3006G087200	44.405066
SORBI_3006G087250	0.0399525
SORBI_3006G087300	0
SORBI_3006G087400	15.034402
SORBI_3006G087500	2.105846
SORBI_3006G087600	0.1102725
SORBI_3006G087700	68.8244165
SORBI_3006G087800	0.194931
SORBI_3006G087900	3.1072315
SORBI_3006G088000	23.9871295
SORBI_3006G088100	55.62272
SORBI_3006G088200	13.153033
SORBI_3006G088400	1.1312105
SORBI_3006G088450	0.093934
SORBI_3006G088500	0.0188825
SORBI_3006G088580	27.251546
SORBI_3006G088660	11.089914
SORBI_3006G088740	0.408779
SORBI_3006G088820	0.48741
SORBI_3006G088900	0
SORBI_3006G089000	0
SORBI_3006G089101	0
SORBI_3006G089200	0
SORBI_3006G089233	0
SORBI_3006G089266	0
SORBI_3006G089300	2.634428
SORBI_3006G089350	0
SORBI_3006G089400	35.94179
SORBI_3006G089500	73.030401
SORBI_3006G089601	0
SORBI_3006G089700	0.2680635
SORBI_3006G089800	0
SORBI_3006G089900	0.3327585
SORBI_3006G090000	22.533141
SORBI_3006G090100	78.849488
SORBI_3006G090201	0.2366395
SORBI_3006G090300	14.805887
SORBI_3006G090400	2.077155
SORBI_3006G090450	0.132026
SORBI_3006G090500	10.6692845
SORBI_3006G090700	0.940695
SORBI_3006G090800	15.2839675
SORBI_3006G090900	0
SORBI_3006G091000	23.160658
SORBI_3006G091100	9.9057205
SORBI_3006G091200	0
SORBI_3006G091300	7.5829125
SORBI_3006G091400	1.42767
SORBI_3006G091500	2.4083265
SORBI_3006G091600	11.3167805
SORBI_3006G091700	1.0901555
SORBI_3006G091800	0.0656375
SORBI_3006G091850	3.602084
SORBI_3006G091900	11.4392475
SORBI_3006G092000	7.7447915
SORBI_3006G092100	0
SORBI_3006G092200	0.0583025
SORBI_3006G092300	0.050694
SORBI_3006G092400	13.159185
SORBI_3006G092500	0.033668
SORBI_3006G092600	0
SORBI_3006G092700	0
SORBI_3006G092800	7.212482
SORBI_3006G093000	1.0090435
SORBI_3006G093100	52.366968
SORBI_3006G093200	10.03489
SORBI_3006G093300	15.9801225
SORBI_3006G093400	0.031196
SORBI_3006G093500	0.272084
SORBI_3006G093550	0
SORBI_3006G093600	0.2649785
SORBI_3006G093700	0.501934
SORBI_3006G093800	11.591297
SORBI_3006G093900	141.094511
SORBI_3006G094000	1.832042
SORBI_3006G094100	128.288187
SORBI_3006G094201	0.032765
SORBI_3006G094300	24.9529425
SORBI_3006G094400	0
SORBI_3006G094500	6.143097
SORBI_3006G094600	37.62394
SORBI_3006G094800	1.018189
SORBI_3006G094900	0.677713
SORBI_3006G095000	1.2942005
SORBI_3006G095100	5.453734
SORBI_3006G095200	70.1113075
SORBI_3006G095300	10.987766
SORBI_3006G095400	100.1096965
SORBI_3006G095500	3.1347615
SORBI_3006G095550	0
SORBI_3006G095600	3.8270935
SORBI_3006G095700	0.6093005
SORBI_3006G095800	2.4464175
SORBI_3006G095900	0.495997
SORBI_3006G096000	0
SORBI_3006G096100	0
SORBI_3006G096200	0
SORBI_3006G096300	2.195997
SORBI_3006G096400	7.7257865
SORBI_3006G096500	3.253138
SORBI_3006G096600	0.194843
