Gene	tpm_avg
SETIT_005645mg	2.708115
SETIT_005646mg	0.3660465
SETIT_005647mg	0
SETIT_005649mg	1.6610555
SETIT_005650mg	0
SETIT_005651mg	0
SETIT_005652mg	0
SETIT_005653mg	0
SETIT_005654mg	0
SETIT_005655mg	0
SETIT_005656mg	0
SETIT_005657mg	0
SETIT_005658mg	0
SETIT_005659mg	0.9752215
SETIT_005660mg	23.415695
SETIT_005661mg	32.6711765
SETIT_005662mg	56.916326
SETIT_005663mg	12.700592
SETIT_005664mg	6.75571
SETIT_005665mg	10.2641335
SETIT_005666mg	7.346863
SETIT_005667mg	14.5348805
SETIT_005670mg	35.503896
SETIT_005671mg	3.5010405
SETIT_005672mg	6.2209615
SETIT_005673mg	13.8723115
SETIT_005674mg	74.170354
SETIT_005675mg	45.0026875
SETIT_005676mg	24.6564105
SETIT_0056771mg	9.8067425
SETIT_0056772mg	14.044607
SETIT_005681mg	4.66291
SETIT_005682mg	34.762652
SETIT_005683mg	4.9249525
SETIT_005685mg	15.651796
SETIT_005687mg	4.9677405
SETIT_005689mg	0.615704
SETIT_005690mg	66.6297115
SETIT_005691mg	3.387999
SETIT_005693mg	14.251638
SETIT_005694mg	5.070383
SETIT_005695mg	5.441119
SETIT_005696mg	70.8365625
SETIT_005697mg	2.017643
SETIT_005698mg	17.0179955
SETIT_005699mg	40.2133975
SETIT_005700mg	41.892823
SETIT_005702mg	114.309534
SETIT_005703mg	9.6378455
SETIT_005704mg	10.6359515
SETIT_005706mg	6.268058
SETIT_005707mg	26.5052375
SETIT_005708mg	8.3428265
SETIT_005709mg	19.6262295
SETIT_005710mg	5.7348435
SETIT_005712mg	71.797728
SETIT_005714mg	0.130977
SETIT_005715mg	16.937971
SETIT_005716mg	55.2141805
SETIT_005718mg	3.218758
SETIT_005719mg	4.786942
SETIT_005720mg	2.9961285
SETIT_005721mg	3.389641
SETIT_005722mg	4.106082
SETIT_005726mg	24.084288
SETIT_005727mg	0
SETIT_005728mg	12.9745305
SETIT_005729mg	0.0185685
SETIT_005730mg	6.912806
SETIT_005731mg	80.779806
SETIT_005732mg	1.4084895
SETIT_005733mg	8.8630555
SETIT_005734mg	2.1077205
SETIT_0057351mg	2.182989
SETIT_0057352mg	0
SETIT_005736mg	1.6105135
SETIT_0057371mg	1.636266
SETIT_0057372mg	2.7732505
SETIT_0057381mg	18.0616585
SETIT_005739mg	1.435525
SETIT_005740mg	1.1427495
SETIT_005741mg	4.367858
SETIT_005742mg	154.258704
SETIT_005743mg	22.075556
SETIT_005744mg	0.9660205
SETIT_005745mg	0.439948
SETIT_005746mg	57.93687
SETIT_005747mg	5.3048615
SETIT_005748mg	9.266616
SETIT_005750mg	6.4672015
SETIT_005753mg	7.444325
SETIT_005754mg	1.727398
SETIT_005755mg	0.018477
SETIT_005756mg	6.791711
SETIT_005757mg	0
SETIT_005758mg	1.356882
SETIT_005759mg	11.5901655
SETIT_005760mg	7.052667
SETIT_005761mg	9.1495005
SETIT_005762mg	1.7630685
SETIT_005763mg	43.9924835
SETIT_005764mg	8.6218455
SETIT_005765mg	6.6106335
SETIT_005766mg	6.7514495
SETIT_005767mg	1.5483785
SETIT_005768mg	10.242358
SETIT_005769mg	8.08005
SETIT_005770mg	44.276701
SETIT_005771mg	9.489223
SETIT_005772mg	14.509797
SETIT_005773mg	0.0795685
SETIT_005774mg	15.0435855
SETIT_005775mg	10.5870115
SETIT_005776mg	0
SETIT_005777mg	0
SETIT_005778mg	1.037311
SETIT_005779mg	1.5498405
SETIT_005780mg	10.950315
SETIT_0057811mg	21.885472
SETIT_0057812mg	36.6224885
SETIT_005782mg	14.701767
SETIT_005783mg	107.0258585
SETIT_005784mg	20.1575095
SETIT_005785mg	0.166647
SETIT_005786mg	3.573013
SETIT_005787mg	7.9508975
SETIT_005788mg	29.145407
SETIT_005789mg	5075.2268335
SETIT_005790mg	16.792151
SETIT_005791mg	3.2933635
SETIT_005792mg	15.237228
SETIT_005793mg	0.0280665
SETIT_005795mg	0.0368095
SETIT_005796mg	5.77795
SETIT_005798mg	2.344308
SETIT_005799mg	2.711692
SETIT_005800mg	73.162369
SETIT_005801mg	16.62315
SETIT_005802mg	41.042876
SETIT_005803mg	0.057391
SETIT_005804mg	28.710156
SETIT_005805mg	3.381274
SETIT_005806mg	3.175044
SETIT_005807mg	1.8665035
SETIT_005808mg	22.313107
SETIT_005809mg	12.4880085
SETIT_005810mg	58.4565465
SETIT_005811mg	3.8474945
SETIT_005813mg	26.447703
SETIT_005814mg	20.099331
SETIT_005815mg	0.0500735
SETIT_005816mg	20.665889
SETIT_005818mg	16.6280345
SETIT_005820mg	5.644699
SETIT_005821mg	80.7612385
SETIT_005822mg	11.111476
SETIT_005823mg	16.5100655
SETIT_005826mg	6.916843
SETIT_005827mg	4.1154285
SETIT_005828mg	11.791039
SETIT_005829mg	4.5968335
SETIT_005830mg	13.7760335
SETIT_005831mg	9.705559
SETIT_005832mg	5.350594
SETIT_005833mg	39.538053
SETIT_005834mg	27.2798955
SETIT_005835mg	8.0943635
SETIT_005836mg	33.190545
SETIT_005840mg	1.000452
SETIT_005841mg	18.4181
SETIT_005842mg	60.1398505
SETIT_005844mg	0.0796485
SETIT_005845mg	8.8217065
SETIT_005846mg	9.40885
SETIT_005847mg	25.3337755
SETIT_005849mg	1.377834
SETIT_005850mg	12.260545
SETIT_005851mg	7.4208465
SETIT_005852mg	0.0237955
SETIT_005853mg	0
SETIT_0058541mg	16.4974215
SETIT_0058542mg	4.685674
SETIT_005855mg	0.987713
SETIT_005856mg	7.1011475
SETIT_005858mg	1.759659
SETIT_005859mg	9.872855
SETIT_005860mg	21.665057
SETIT_005861mg	38.8004135
SETIT_005862mg	44.583904
SETIT_005863mg	5.386462
SETIT_005864mg	0.2092165
SETIT_005866mg	14.155177
SETIT_005867mg	6.1184435
SETIT_005868mg	8.951256
SETIT_005869mg	0.4713305
SETIT_005871mg	29.3984405
SETIT_005873mg	9.654617
SETIT_005874mg	20.9782615
SETIT_005875mg	29.5680455
SETIT_005876mg	8.1290455
SETIT_005877mg	409.7356355
SETIT_005878mg	10.1069485
SETIT_005879mg	24.6813975
SETIT_005883mg	3.464004
SETIT_005884mg	4.2440975
SETIT_005885mg	14.200044
SETIT_005886mg	70.0450525
SETIT_005889mg	8.7626735
SETIT_005890mg	30.460517
SETIT_005891mg	1.2370255
SETIT_005892mg	10.2806735
SETIT_005893mg	17.626048
SETIT_005894mg	9.393805
SETIT_005895mg	1.7176665
SETIT_005896mg	53.3155415
SETIT_005897mg	26.918372
SETIT_005898mg	14.851822
SETIT_005899mg	4.9080605
SETIT_005900mg	0.373516
SETIT_005901mg	22.961015
SETIT_005902mg	6.0136825
SETIT_005903mg	0.039484
SETIT_005906mg	1455.3729705
SETIT_005907mg	0.1509785
SETIT_005908mg	14.683854
SETIT_005909mg	0.2361315
SETIT_005910mg	9.0486975
SETIT_005911mg	16.4913155
SETIT_005912mg	17.1739445
SETIT_005913mg	268.5450685
SETIT_005914mg	85.049245
SETIT_005915mg	10.9327985
SETIT_005916mg	0.145649
SETIT_005917mg	16.807372
SETIT_005920mg	25.34456
SETIT_005922mg	3.3150045
SETIT_005923mg	58.56558
SETIT_005924mg	3.3238155
SETIT_005925mg	23.186801
SETIT_005926mg	4.0735
SETIT_005927mg	644.287572
SETIT_005928mg	4.447723
SETIT_005929mg	10.8229435
SETIT_005930mg	12.133063
SETIT_005931mg	1.09506
SETIT_005932mg	19.3401115
SETIT_005933mg	4.918489
SETIT_005934mg	1.0365625
SETIT_005936mg	0.1072515
SETIT_005937mg	8.4060625
SETIT_005938mg	3.0797615
SETIT_005939mg	0.1240985
SETIT_005940mg	5.550841
SETIT_005941mg	11.6752095
SETIT_0059421mg	26.1729365
SETIT_0059422mg	48.633042
SETIT_005943mg	46.758355
SETIT_005946mg	20.4805835
SETIT_005947mg	12.0222195
SETIT_005948mg	0
SETIT_005949mg	10.3633835
SETIT_005950mg	4.867218
SETIT_005951mg	14.622411
SETIT_005954mg	5.8557435
SETIT_005956mg	19.5508755
SETIT_005957mg	13.18054
SETIT_005958mg	9.1414965
SETIT_005959mg	0.255684
SETIT_005960mg	57.8661285
SETIT_005961mg	0.309539
SETIT_005962mg	15.6600025
SETIT_005963mg	2.536718
SETIT_005965mg	0
SETIT_005966mg	2.428189
SETIT_005967mg	91.6815745
SETIT_005968mg	51.3184915
SETIT_005969mg	2.5993055
SETIT_005970mg	2.5468355
SETIT_005971mg	0.9588725
SETIT_005972mg	0.8728125
SETIT_005973mg	28.775268
SETIT_005974mg	1.8308815
SETIT_005975mg	18.6791125
SETIT_005976mg	4.9030875
SETIT_005977mg	16.2170165
SETIT_005978mg	0.034592
SETIT_005982mg	16.979635
SETIT_005983mg	7.925625
SETIT_005990mg	6.772956
SETIT_005991mg	40.841483
SETIT_005992mg	1064.487218
SETIT_005993mg	8.560096
SETIT_005994mg	0.3997535
SETIT_005996mg	0
SETIT_005997mg	2.8756115
SETIT_005998mg	1203.860435
SETIT_005999mg	3.32765
SETIT_006000mg	192.1499165
SETIT_006001mg	5.5944355
SETIT_006002mg	0.3842365
SETIT_006003mg	1.1854715
SETIT_0060041mg	3.981589
SETIT_0060042mg	3.040398
SETIT_006005mg	2.334472
SETIT_006007mg	28.7163855
SETIT_006008mg	2.702558
SETIT_006009mg	30.472741
SETIT_006011mg	124.9817755
SETIT_006012mg	41.9100025
SETIT_006013mg	9.7773535
SETIT_006015mg	5.256847
SETIT_006016mg	3.986934
SETIT_006017mg	53.102635
SETIT_006019mg	11.38925
SETIT_006020mg	1.569304
SETIT_006021mg	16.164488
SETIT_006022mg	100.5150245
SETIT_006024mg	0
SETIT_006025mg	22.275975
SETIT_006026mg	10.910234
SETIT_006027mg	18.24634
SETIT_006028mg	4.294977
SETIT_006029mg	0.1022415
SETIT_006030mg	775.6140505
SETIT_006031mg	15.2330215
SETIT_006032mg	80.4270215
SETIT_006033mg	9.6117995
SETIT_006034mg	5.3515795
SETIT_006035mg	14.2042375
SETIT_006037mg	10.093995
SETIT_006038mg	218.9307585
SETIT_006039mg	18.086726
SETIT_006040mg	3.328864
SETIT_006042mg	3.9830425
SETIT_006043mg	22.610345
SETIT_0060441mg	9.088043
SETIT_0060442mg	9.80252
SETIT_006045mg	8.0979315
SETIT_006046mg	18.9537095
SETIT_006047mg	16.554285
SETIT_006048mg	2.0759755
SETIT_006049mg	23.6718785
SETIT_006050mg	0.45997
SETIT_006052mg	0.053434
SETIT_006053mg	18.2543295
SETIT_006054mg	5.900859
SETIT_006055mg	0.5174065
SETIT_006057mg	33.859324
SETIT_006059mg	104.0434585
SETIT_006060mg	0.181288
SETIT_006061mg	16.993991
SETIT_006062mg	81.8984485
SETIT_006063mg	16.1601605
SETIT_006064mg	53.9850295
SETIT_006065mg	15.0370205
SETIT_006066mg	22.27425
SETIT_006067mg	2.440257
SETIT_006068mg	58.6485995
SETIT_006071mg	88.299942
SETIT_006072mg	0.508295
SETIT_006073mg	0.81625
SETIT_006074mg	2.3232505
SETIT_006075mg	27.034482
SETIT_006076mg	26.1517245
SETIT_006077mg	21.8044795
SETIT_006079mg	26.641729
SETIT_006080mg	1.48429
SETIT_006082mg	0.044965
SETIT_006083mg	27.914702
SETIT_0060841mg	31.2218445
SETIT_0060842mg	56.2684285
SETIT_006086mg	11.2472585
SETIT_006087mg	6.2816445
SETIT_006089mg	7.704187
SETIT_006090mg	23.4331005
SETIT_006091mg	7.548456
SETIT_006093mg	2.4389575
SETIT_006094mg	3.79191
SETIT_006095mg	33.856367
SETIT_006097mg	2.377921
SETIT_006100mg	12.5886795
SETIT_006102mg	40.566285
SETIT_006103mg	0.8611085
SETIT_006104mg	16.638746
SETIT_006105mg	2.8189355
SETIT_006106mg	2.6564465
SETIT_006107mg	0
SETIT_006108mg	1.575522
SETIT_006109mg	0.707795
SETIT_006110mg	9.2358155
SETIT_006113mg	107.2877965
SETIT_006114mg	12.0804195
SETIT_006115mg	0
SETIT_006116mg	12.124531
SETIT_006117mg	55.7644285
SETIT_006118mg	15.9020525
SETIT_006119mg	1.7085865
SETIT_006120mg	3.2749035
SETIT_006121mg	0.1785045
SETIT_006122mg	2.276682
SETIT_006123mg	7.1128885
SETIT_006124mg	103.708035
SETIT_0061251mg	6.2337405
SETIT_0061252mg	3.8070585
SETIT_006126mg	28.761551
SETIT_006127mg	26.0989435
SETIT_006129mg	123.4487115
SETIT_006130mg	7.6022145
SETIT_006131mg	0.9768245
SETIT_006132mg	8.632077
SETIT_006133mg	3.4984225
SETIT_006135mg	483.18007
SETIT_006138mg	6.6429025
SETIT_006140mg	19.141744
SETIT_006141mg	15.071067
SETIT_006143mg	41.1101965
SETIT_006144mg	30.1062505
SETIT_006145mg	55.4500385
SETIT_006146mg	0
SETIT_006147mg	9.417431
SETIT_006148mg	88.505749
SETIT_006149mg	0.073686
SETIT_006150mg	32.789013
SETIT_006151mg	0.1419805
SETIT_006152mg	2.082907
SETIT_006153mg	0.0422735
SETIT_006154mg	80.7305065
SETIT_006155mg	6.244261
SETIT_006156mg	58.999022
SETIT_006158mg	65.256477
SETIT_006159mg	7.287796
SETIT_006161mg	5.7209345
SETIT_006164mg	4.2565215
SETIT_006165mg	11.3060725
SETIT_006166mg	1.1527985
SETIT_006167mg	22.821221
SETIT_006168mg	4.518675
SETIT_006169mg	2.717911
SETIT_006171mg	19.4932185
SETIT_006172mg	36.355739
SETIT_006173mg	0.4205115
SETIT_006175mg	35.8143145
SETIT_006177mg	0.2771185
SETIT_006178mg	7.31714
SETIT_006179mg	24.977518
SETIT_006180mg	0.3177095
SETIT_006181mg	11.4574965
SETIT_006183mg	41.6379745
SETIT_006185mg	4.505036
SETIT_006186mg	5.1605195
SETIT_006187mg	14.810133
SETIT_006188mg	1.0103805
SETIT_006189mg	72.1798505
SETIT_006190mg	17.2736695
SETIT_006191mg	1.038559
SETIT_006192mg	0
SETIT_006193mg	29.807008
SETIT_006194mg	136.2124275
SETIT_006195mg	2.404204
SETIT_006196mg	35.256383
SETIT_006197mg	29.84098
SETIT_006199mg	0.288005
SETIT_006200mg	13.022771
SETIT_006201mg	12.893164
SETIT_006203mg	2.7786545
SETIT_006204mg	7.348903
SETIT_006205mg	0.7668995
SETIT_006206mg	13.3391885
SETIT_006207mg	16.2424425
SETIT_006208mg	9.0552155
SETIT_006209mg	4.7336225
SETIT_006210mg	4.0757115
SETIT_006211mg	27.900829
SETIT_006213mg	2.4984695
SETIT_006214mg	21.060651
SETIT_006215mg	27.0813235
SETIT_006216mg	4.2168095
SETIT_006217mg	0.6668765
SETIT_006218mg	0.090818
SETIT_006219mg	109.2616845
SETIT_006220mg	29.1908045
SETIT_006223mg	89.6037345
SETIT_006224mg	230.340797
SETIT_006225mg	0.6366515
SETIT_006227mg	6.147467
SETIT_006228mg	7.839129
SETIT_006229mg	0.421097
SETIT_006230mg	0.216989
SETIT_006231mg	28.851328
SETIT_006232mg	2.072069
SETIT_006233mg	70.047657
SETIT_006235mg	54.4938225
SETIT_006236mg	8.786998
SETIT_006237mg	1.7639425
SETIT_006238mg	13.155827
SETIT_006239mg	81.0771945
SETIT_006240mg	46.371365
SETIT_006241mg	0
SETIT_006242mg	5.5139975
SETIT_006243mg	20.135782
SETIT_006244mg	0.1061585
SETIT_006245mg	0
SETIT_006246mg	5.0712765
SETIT_006247mg	5.5244515
SETIT_006248mg	0.9256845
SETIT_006249mg	2.070538
SETIT_006250mg	6.020359
SETIT_006252mg	3.013159
SETIT_006253mg	0.4944405
SETIT_006254mg	16.4568035
SETIT_006255mg	30.3523155
SETIT_006257mg	14.8955125
SETIT_006258mg	3.4375235
SETIT_006259mg	0.1530605
SETIT_006260mg	26.493927
SETIT_006261mg	8.572055
SETIT_006262mg	6.5602165
SETIT_006263mg	36.4650245
SETIT_006264mg	6.364191
SETIT_006266mg	19.8463415
SETIT_006267mg	0.1296735
SETIT_006268mg	21.858923
SETIT_006269mg	0.0655385
SETIT_006270mg	0.154967
SETIT_006271mg	2.3262635
SETIT_006272mg	67.366586
SETIT_006273mg	17.573764
SETIT_006274mg	1.8711245
SETIT_006276mg	0
SETIT_006277mg	6.097853
SETIT_006278mg	28.566337
SETIT_006279mg	9.017212
SETIT_006280mg	24.928051
SETIT_006281mg	2.707794
SETIT_006283mg	72.113121
SETIT_006284mg	24.764372
SETIT_006285mg	13.719412
SETIT_006286mg	4.1727345
SETIT_006288mg	2.277953
SETIT_006289mg	3.872673
SETIT_006290mg	0
SETIT_006292mg	57.154609
SETIT_006294mg	21.375559
SETIT_006295mg	2.383334
SETIT_006296mg	44.65908
SETIT_006298mg	1.677481
SETIT_006299mg	0.1152035
SETIT_006300mg	3.0835135
SETIT_006301mg	0.552802
SETIT_006302mg	19.208857
SETIT_006303mg	44.095988
SETIT_006304mg	23.5265045
SETIT_006305mg	27.7943985
SETIT_006306mg	17.611805
SETIT_006307mg	46.6913205
SETIT_006308mg	12.416675
SETIT_006309mg	0.7270055
SETIT_006310mg	1.41035
SETIT_006312mg	3.5102585
SETIT_006313mg	9.6858405
SETIT_006314mg	4.282072
SETIT_006315mg	0
SETIT_006316mg	243.354467
SETIT_006317mg	12.6233395
SETIT_006318mg	6.4214565
SETIT_006320mg	27.77524
SETIT_006322mg	28.512891
SETIT_006323mg	93.260562
SETIT_006324mg	34.012396
SETIT_006326mg	11.659464
SETIT_006327mg	6.912332
SETIT_006328mg	0.1047965
SETIT_006329mg	3.133186
SETIT_006330mg	15.183361
SETIT_006331mg	3.3718335
SETIT_006332mg	11.696577
SETIT_006334mg	2.928633
SETIT_006335mg	110.945073
SETIT_006336mg	14.4878265
SETIT_006337mg	42.9517485
SETIT_006338mg	27.876837
SETIT_006339mg	2.6143505
SETIT_006340mg	0
SETIT_006341mg	36.514133
SETIT_006342mg	108.1924585
SETIT_006344mg	0
SETIT_006345mg	0.255978
SETIT_006346mg	8.1316045
SETIT_006348mg	39.0094145
SETIT_006350mg	37.6825765
SETIT_006351mg	8.7428865
SETIT_006352mg	0.9706705
SETIT_006353mg	16.3598
SETIT_006354mg	55.495549
SETIT_006355mg	33.9844315
SETIT_006356mg	11.780116
SETIT_006357mg	0.243219
SETIT_006358mg	3.548006
SETIT_006359mg	18.6672505
SETIT_006361mg	76.4757755
SETIT_006362mg	0
SETIT_006365mg	0.5664955
SETIT_006366mg	36.2808525
SETIT_006367mg	2.713652
SETIT_006368mg	11.4636345
SETIT_006370mg	1.1787565
SETIT_006371mg	3.673619
SETIT_006372mg	19.3432515
SETIT_006373mg	0.2634895
SETIT_006374mg	6.6125565
SETIT_006375mg	1.723129
SETIT_006376mg	5.7918125
SETIT_006377mg	15.104532
SETIT_006378mg	1.5111835
SETIT_006379mg	0.4480535
SETIT_006380mg	70.12947
SETIT_006381mg	17.0384015
SETIT_006382mg	0.403483
SETIT_006383mg	68.0700035
SETIT_006384mg	48.3342375
SETIT_006385mg	7.9683935
SETIT_006386mg	5.102771
SETIT_006387mg	4.842503
SETIT_006389mg	20.2163165
SETIT_006390mg	0.784969
SETIT_006392mg	91.1712325
SETIT_006393mg	3.577868
SETIT_006394mg	3.1402515
SETIT_006395mg	0
SETIT_006396mg	32.944905
SETIT_006397mg	0.922141
SETIT_006398mg	4.775257
SETIT_006399mg	49.2021825
SETIT_006400mg	80.1130095
SETIT_006401mg	45.2241735
SETIT_006402mg	5.5585025
SETIT_006403mg	2.5100475
SETIT_006404mg	0.063041
SETIT_006405mg	1.4063795
SETIT_006406mg	24.668194
SETIT_006407mg	3.0448495
SETIT_006408mg	15.246332
SETIT_006409mg	15.715379
SETIT_006410mg	0.3095425
SETIT_006411mg	7.456652
SETIT_006412mg	8.0705615
SETIT_006413mg	1.5699785
SETIT_006415mg	2.8087385
SETIT_006416mg	1.604781
SETIT_006417mg	1.143438
SETIT_006418mg	0.0503115
SETIT_006420mg	10.3994225
SETIT_006421mg	0
SETIT_006423mg	4.166163
SETIT_006424mg	5.9373465
SETIT_006425mg	7.6416425
SETIT_006427mg	232.2462575
SETIT_006428mg	0.753028
SETIT_006430mg	16.4772645
SETIT_006432mg	10.494353
SETIT_006433mg	47.567549
SETIT_006434mg	38.4067245
SETIT_006435mg	4.421885
SETIT_006436mg	0
SETIT_006438mg	32.7598225
SETIT_006439mg	34.5914855
SETIT_0064412mg	49.3921375
SETIT_006442mg	0
SETIT_006445mg	9.623286
SETIT_006448mg	46.576519
SETIT_006450mg	30.275953
SETIT_006451mg	0
SETIT_006452mg	0.4863225
SETIT_006453mg	18.71921
SETIT_006454mg	2.593649
SETIT_006456mg	7.292267
SETIT_006457mg	108.7293935
SETIT_006458mg	6.9401515
SETIT_006459mg	1.9363625
SETIT_006460mg	0
SETIT_006461mg	0
SETIT_006462mg	8.324347
SETIT_006463mg	0.860785
SETIT_006464mg	39.292922
SETIT_006465mg	4.784944
SETIT_006466mg	2.5431885
SETIT_006467mg	0.0506445
SETIT_006468mg	1.037724
SETIT_006469mg	4.2625405
SETIT_006470mg	31.9702675
SETIT_006472mg	3.5739765
SETIT_006473mg	20.3778365
SETIT_006474mg	0.930233
SETIT_006475mg	3.773916
SETIT_0064761mg	7.959103
SETIT_0064762mg	17.922525
SETIT_006477mg	0.179487
SETIT_006480mg	10.6247
SETIT_006482mg	1.2477425
SETIT_006484mg	0.5941815
SETIT_006485mg	0.279892
SETIT_006486mg	0
SETIT_006487mg	919.259584
SETIT_006488mg	33.9669555
SETIT_006489mg	5.163447
SETIT_006490mg	25.8805145
SETIT_006491mg	15.99334
SETIT_006492mg	529.479879
SETIT_006494mg	1.60474
SETIT_006495mg	3.664799
SETIT_006496mg	37.662412
SETIT_006497mg	0
SETIT_006498mg	3.500259
SETIT_006500mg	0.122489
SETIT_006501mg	69.0827
SETIT_006502mg	21.233466
SETIT_006505mg	15.219271
SETIT_006506mg	1.023383
SETIT_006507mg	32.1345965
SETIT_006509mg	18.825301
SETIT_006510mg	2.8449595
SETIT_006513mg	0
SETIT_006515mg	5.6659795
SETIT_006517mg	0
SETIT_006518mg	1.2604815
SETIT_006519mg	4.5428865
SETIT_006520mg	102.3886895
SETIT_006522mg	0
SETIT_006523mg	4.0366715
SETIT_006524mg	35.4677775
SETIT_006525mg	106.111841
SETIT_006526mg	0.198487
SETIT_006527mg	2.9128005
SETIT_006528mg	31.2218675
SETIT_006529mg	36.144041
SETIT_0065301mg	0
SETIT_0065302mg	0.2491355
SETIT_006532mg	0
SETIT_006533mg	12.2020605
SETIT_006534mg	36.271049
SETIT_006535mg	0
SETIT_006537mg	11.373324
SETIT_006538mg	0
SETIT_006539mg	1073.3566905
SETIT_006540mg	8.138595
SETIT_006542mg	108.332881
SETIT_006545mg	58.563216
SETIT_006546mg	129.240224
SETIT_006547mg	0.7978645
SETIT_006548mg	13.419664
SETIT_006549mg	3.4118525
SETIT_006550mg	9.5817365
SETIT_006551mg	0
SETIT_006554mg	4.4866185
SETIT_006555mg	0
SETIT_006556mg	15.241325
SETIT_006559mg	12.035854
SETIT_006560mg	90.767201
SETIT_006561mg	6.236976
SETIT_006563mg	23.82322
SETIT_006564mg	17.9422895
SETIT_006565mg	5.4276245
SETIT_006566mg	1.1960135
SETIT_006567mg	3.2776675
SETIT_006568mg	18.1488105
SETIT_006569mg	169.725433
SETIT_006571mg	0.5486135
SETIT_006572mg	63.679424
SETIT_006573mg	8.1442685
SETIT_006574mg	1.365314
SETIT_006575mg	89.401136
SETIT_006576mg	137.2597665
SETIT_006577mg	28.90506
SETIT_006578mg	118.3442045
SETIT_006579mg	2.5443885
SETIT_006580mg	1.2120935
SETIT_006581mg	0.6656705
SETIT_006582mg	33.147019
SETIT_006583mg	0.429815
SETIT_006584mg	11.8185515
SETIT_006585mg	0.696869
SETIT_006587mg	4.056678
SETIT_006588mg	12.617505
SETIT_006589mg	84.252499
SETIT_006590mg	1.294291
SETIT_006592mg	11.0078675
SETIT_006593mg	15.5898305
SETIT_006596mg	8.218665
SETIT_006597mg	6.018556
SETIT_006598mg	2.1817075
SETIT_006600mg	3.5912465
SETIT_006601mg	5.187284
SETIT_006602mg	2.569154
SETIT_006603mg	312.9291285
SETIT_006604mg	2.7598795
SETIT_006605mg	9.196208
SETIT_006606mg	1.2115095
SETIT_006608mg	1.3655535
SETIT_006609mg	3.6248755
SETIT_006611mg	52.4662395
SETIT_006612mg	4.5891365
SETIT_006615mg	8.5808895
SETIT_006616mg	2.0365645
SETIT_006617mg	16.1288085
SETIT_006619mg	8.532792
SETIT_006620mg	52.0256445
SETIT_006621mg	25.717489
SETIT_006622mg	10.6094775
SETIT_006623mg	0
SETIT_006625mg	2.401267
SETIT_006626mg	21.1130595
SETIT_006627mg	12.4148985
SETIT_006629mg	23.967843
SETIT_006631mg	37.1730025
SETIT_006632mg	9.8162685
SETIT_006633mg	3.7454255
SETIT_006634mg	0
SETIT_006635mg	24.569059
SETIT_006636mg	33.9311865
SETIT_006637mg	0
SETIT_006638mg	0.3854735
SETIT_006639mg	3.386573
SETIT_006640mg	0.2888615
SETIT_006641mg	6.5949375
SETIT_006642mg	0.177967
SETIT_006643mg	13.9968255
SETIT_006644mg	0
SETIT_006645mg	13.067917
SETIT_006647mg	51.259672
SETIT_006648mg	0
SETIT_006649mg	0
SETIT_006651mg	21.8570755
SETIT_006652mg	0
SETIT_006653mg	0
SETIT_006654mg	23.9073955
SETIT_006655mg	108.232314
SETIT_006656mg	3.277107
SETIT_006660mg	17.078845
SETIT_006662mg	54.1329565
SETIT_006665mg	86.154921
SETIT_006666mg	8.9812905
SETIT_006667mg	0.0878335
SETIT_006669mg	16.624062
SETIT_006670mg	7.587264
SETIT_006671mg	9.7437615
SETIT_006672mg	6.2285405
SETIT_006673mg	1.932701
SETIT_006674mg	65.957065
SETIT_006676mg	309.3566095
SETIT_006677mg	1.6075385
SETIT_006678mg	2.0911795
SETIT_006681mg	0
SETIT_006682mg	12.932359
SETIT_006683mg	0.0493265
SETIT_006684mg	0
SETIT_006685mg	13.8781015
SETIT_006686mg	13.6714065
SETIT_006688mg	6.6583235
SETIT_006689mg	0.351665
SETIT_006690mg	145.6224975
SETIT_006691mg	23.446876
SETIT_006693mg	62.2064765
SETIT_006694mg	4.3031575
SETIT_006695mg	0.2922255
SETIT_006698mg	0.2967765
SETIT_006699mg	9.162373
SETIT_006702mg	104.431012
SETIT_006703mg	0.4898875
SETIT_006704mg	26.985583
SETIT_006705mg	0.123596
SETIT_006706mg	10.1176475
SETIT_006708mg	9.555746
SETIT_006712mg	30.602319
SETIT_006713mg	19.7046735
SETIT_006714mg	0.163211
SETIT_006715mg	16.5844225
SETIT_006716mg	5.420388
SETIT_006717mg	26.4567105
SETIT_006718mg	251.593455
SETIT_006719mg	0.5982865
SETIT_006720mg	72.758278
SETIT_006721mg	155.8065935
SETIT_006722mg	0
SETIT_006725mg	36.805662
SETIT_006727mg	13.734816
SETIT_006728mg	4.949572
SETIT_006730mg	97.1453775
SETIT_006731mg	42.4159475
SETIT_006732mg	0.271791
SETIT_006733mg	196.867536
SETIT_006734mg	6.1018925
SETIT_006735mg	12.6503705
SETIT_006736mg	6.579378
SETIT_006737mg	0.33358
SETIT_006741mg	27.35037
SETIT_006742mg	0
SETIT_006743mg	0
SETIT_006744mg	42.8799795
SETIT_006745mg	112.01605
SETIT_006749mg	1.9809545
SETIT_006750mg	36.3051865
SETIT_006752mg	52.124173
SETIT_006753mg	24.457103
SETIT_006754mg	11.443726
SETIT_006756mg	1.1938335
SETIT_006757mg	54.324489
SETIT_006758mg	73.3058025
SETIT_006759mg	38.7392415
SETIT_006760mg	1.9384635
SETIT_0067611mg	17.2212835
SETIT_0067612mg	9.6634605
SETIT_006762mg	6.798494
SETIT_006763mg	27.36823
SETIT_006764mg	11.9477865
